video,class,scene,angle,behavior
NonViolence/Classroom/Center/Center26T10_NonViolence_028.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Bottom/ViolatingPersonalSpace/Bottom12T10_RestrictingVictimMovement_008.mp4,PreViolence,Classroom,Bottom,ViolatingPersonalSpace
NonViolence/Corridor/Top/Top16T11_NonViolence_128.mp4,NonViolence,Corridor,Top,Top
NonViolence/Corridor/Top/Top9T11_NonViolence_042.mp4,NonViolence,Corridor,Top,Top
Violence/Classroom/Top/Kicking/Top26T10_Kicking_015.mp4,Violence,Classroom,Top,Kicking
Violence/Classroom/Center/Strangling/Center26T10_Strangling_018.mp4,Violence,Classroom,Center,Strangling
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_106.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Classroom/Top/Strangling/Top26T10_Strangling_025.mp4,Violence,Classroom,Top,Strangling
PreViolence/Classroom/Top/ViolatingPersonalSpace/Top12T10_RestrictingVictimMovement_032.mp4,PreViolence,Classroom,Top,ViolatingPersonalSpace
PreViolence/Classroom/Bottom/Pushing/Bottom12T10_Pushing_004.mp4,PreViolence,Classroom,Bottom,Pushing
NonViolence/Classroom/Bottom/Bottom7T10_NonViolence_018.mp4,NonViolence,Classroom,Bottom,Bottom
PreViolence/Classroom/Bottom/Pushing/Bottom12T10_Pushing_009.mp4,PreViolence,Classroom,Bottom,Pushing
Violence/Classroom/Center/Hitting/Center26T10_Hitting_004.mp4,Violence,Classroom,Center,Hitting
PreViolence/Corridor/Bottom/Pushing/Bottom9T11_Pushing_017.mp4,PreViolence,Corridor,Bottom,Pushing
PreViolence/Corridor/Bottom/Pointing/Bottom9T11_Pointing_007.mp4,PreViolence,Corridor,Bottom,Pointing
NonViolence/Corridor/Top/Top16T11_NonViolence_065.mp4,NonViolence,Corridor,Top,Top
Violence/Classroom/Bottom/Kicking/Bottom26T10_Kicking_002.mp4,Violence,Classroom,Bottom,Kicking
PreViolence/Classroom/Bottom/Pushing/Bottom12T10_Pushing_013.mp4,PreViolence,Classroom,Bottom,Pushing
Violence/Corridor/Top/KneeStrike/Top16T11_KneeStrike_001.mp4,Violence,Corridor,Top,KneeStrike
PreViolence/Classroom/Top/ViolatingPersonalSpace/Top12T10_RestrictingVictimMovement_017.mp4,PreViolence,Classroom,Top,ViolatingPersonalSpace
PreViolence/Classroom/Top/ViolatingPersonalSpace/Top12T10_RestrictingVictimMovement_018.mp4,PreViolence,Classroom,Top,ViolatingPersonalSpace
PreViolence/Classroom/Bottom/StretchingArmsShoulders/Bottom8T10_StretchingArmsShoulders_003.mp4,PreViolence,Classroom,Bottom,StretchingArmsShoulders
NonViolence/Classroom/Center/Center26T10_NonViolence_034.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Bottom/PunchingOnesOwnHand/Bottom8T10_PunchingOnesOwnHand_011.mp4,PreViolence,Classroom,Bottom,PunchingOnesOwnHand
NonViolence/Corridor/Top/Top16T11_NonViolence_094.mp4,NonViolence,Corridor,Top,Top
PreViolence/Classroom/Center/Pointing/Center12T10_Pointing_011.mp4,PreViolence,Classroom,Center,Pointing
Violence/Corridor/Bottom/KneeStrike/Bottom16T11_KneeStrike_013.mp4,Violence,Corridor,Bottom,KneeStrike
Violence/Corridor/Bottom/PhysicalStruggle/Bottom16T11_PhysicalStruggle_010.mp4,Violence,Corridor,Bottom,PhysicalStruggle
Violence/Corridor/Top/Headlock/Top16T11_Headlock_014.mp4,Violence,Corridor,Top,Headlock
Violence/Classroom/Center/KneeStrike/Center26T10_KneeStrike_006.mp4,Violence,Classroom,Center,KneeStrike
PreViolence/Classroom/Center/Pushing/Center12T10_Pushing_019.mp4,PreViolence,Classroom,Center,Pushing
NonViolence/Corridor/Top/Top9T11_NonViolence_040.mp4,NonViolence,Corridor,Top,Top
Violence/Classroom/Center/Strangling/Center12T10_Strangling_015.mp4,Violence,Classroom,Center,Strangling
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_023.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Classroom/Center/StretchingArmsShoulders/Center8T10_StretchingArmsShoulders_007.mp4,PreViolence,Classroom,Center,StretchingArmsShoulders
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_022.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Corridor/Bottom/ViolatingPersonalSpace/Bottom9T11_RestrictingVictimMovement_010.mp4,PreViolence,Corridor,Bottom,ViolatingPersonalSpace
Violence/Corridor/Bottom/PhysicalStruggle/Bottom16T11_PhysicalStruggle_017.mp4,Violence,Corridor,Bottom,PhysicalStruggle
NonViolence/Classroom/Top/Top7T10_NonViolence_023.mp4,NonViolence,Classroom,Top,Top
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_127.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Corridor/Top/Pointing/Top9T11_Pointing_011.mp4,PreViolence,Corridor,Top,Pointing
PreViolence/Classroom/Top/KnuckleCracking/Top12T10_KnuckleCracking_002.mp4,PreViolence,Classroom,Top,KnuckleCracking
Violence/Corridor/Bottom/StrikingWithObject/Bottom16T11_StrikingWithObject_010.mp4,Violence,Corridor,Bottom,StrikingWithObject
Violence/Classroom/Center/StrikingWithObject/Center26T10_StrikingWithObject_002.mp4,Violence,Classroom,Center,StrikingWithObject
PreViolence/Corridor/Bottom/Pointing/Bottom16T11_Pointing_018.mp4,PreViolence,Corridor,Bottom,Pointing
PreViolence/Corridor/Top/Pointing/Top9T11_Pointing_004.mp4,PreViolence,Corridor,Top,Pointing
NonViolence/Corridor/Top/Top9T11_NonViolence_026.mp4,NonViolence,Corridor,Top,Top
PreViolence/Classroom/Bottom/Pointing/Bottom8T10_Pointing_004.mp4,PreViolence,Classroom,Bottom,Pointing
Violence/Classroom/Center/Hitting/Center26T10_Hitting_012.mp4,Violence,Classroom,Center,Hitting
Violence/Classroom/Center/Hitting/Center26T10_Hitting_011.mp4,Violence,Classroom,Center,Hitting
Violence/Classroom/Center/Strangling/Center12T10_Strangling_010.mp4,Violence,Classroom,Center,Strangling
NonViolence/Corridor/Top/Top9T11_NonViolence_073.mp4,NonViolence,Corridor,Top,Top
NonViolence/Classroom/Top/Top26T10_NonViolence_012.mp4,NonViolence,Classroom,Top,Top
Violence/Corridor/Top/KneeStrike/Top9T11_KneeStrike_016.mp4,Violence,Corridor,Top,KneeStrike
NonViolence/Classroom/Bottom/Bottom26T10_NonViolence_012.mp4,NonViolence,Classroom,Bottom,Bottom
NonViolence/Classroom/Top/Top7T10_NonViolence_008.mp4,NonViolence,Classroom,Top,Top
NonViolence/Classroom/Center/Center7T10_NonViolence_050.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Bottom/StretchingArmsShoulders/Bottom8T10_StretchingArmsShoulders_005.mp4,PreViolence,Classroom,Bottom,StretchingArmsShoulders
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_076.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Classroom/Center/StrikingWithObject/Center26T10_StrikingWithObject_004.mp4,Violence,Classroom,Center,StrikingWithObject
Violence/Corridor/Bottom/PhysicalStruggle/Bottom16T11_PhysicalStruggle_002.mp4,Violence,Corridor,Bottom,PhysicalStruggle
NonViolence/Corridor/Top/Top16T11_NonViolence_027.mp4,NonViolence,Corridor,Top,Top
PreViolence/Corridor/Bottom/Pointing/Bottom9T11_Pointing_022.mp4,PreViolence,Corridor,Bottom,Pointing
NonViolence/Classroom/Center/Center8T10_NonViolence_007.mp4,NonViolence,Classroom,Center,Center
Violence/Corridor/Top/Headlock/Top9T11_Headlock_021.mp4,Violence,Corridor,Top,Headlock
PreViolence/Corridor/Bottom/ViolatingPersonalSpace/Bottom9T11_RestrictingVictimMovement_011.mp4,PreViolence,Corridor,Bottom,ViolatingPersonalSpace
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_061.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Classroom/Bottom/Strangling/Bottom26T10_Strangling_022.mp4,Violence,Classroom,Bottom,Strangling
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_095.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Classroom/Bottom/Kicking/Bottom26T10_Kicking_005.mp4,Violence,Classroom,Bottom,Kicking
Violence/Classroom/Bottom/Hitting/Bottom26T10_Hitting_005.mp4,Violence,Classroom,Bottom,Hitting
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_113.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Classroom/Center/StrikingWithObject/Center26T10_StrikingWithObject_001.mp4,Violence,Classroom,Center,StrikingWithObject
Violence/Classroom/Top/Strangling/Top26T10_Strangling_015.mp4,Violence,Classroom,Top,Strangling
Violence/Classroom/Center/Headlock/Center12T10_Headlock_020.mp4,Violence,Classroom,Center,Headlock
NonViolence/Classroom/Bottom/Bottom7T10_NonViolence_025.mp4,NonViolence,Classroom,Bottom,Bottom
PreViolence/Classroom/Center/Pushing/Center12T10_Pushing_020.mp4,PreViolence,Classroom,Center,Pushing
Violence/Classroom/Top/Strangling/Top26T10_Strangling_033.mp4,Violence,Classroom,Top,Strangling
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_025.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Corridor/Top/Kicking/Top9T11_Kicking_004.mp4,Violence,Corridor,Top,Kicking
NonViolence/Classroom/Top/Top26T10_NonViolence_009.mp4,NonViolence,Classroom,Top,Top
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_004.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Classroom/Top/Headlock/Top26T10_Headlock_016.mp4,Violence,Classroom,Top,Headlock
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_060.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Classroom/Top/Pointing/Top8T10_Pointing_003.mp4,PreViolence,Classroom,Top,Pointing
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_024.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Classroom/Center/Strangling/Center26T10_Strangling_012.mp4,Violence,Classroom,Center,Strangling
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_086.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Corridor/Bottom/Kicking/Bottom16T11_Kicking_016.mp4,Violence,Corridor,Bottom,Kicking
PreViolence/Corridor/Bottom/ViolatingPersonalSpace/Bottom9T11_RestrictingVictimMovement_009.mp4,PreViolence,Corridor,Bottom,ViolatingPersonalSpace
PreViolence/Classroom/Center/Pushing/Center12T10_Pushing_006.mp4,PreViolence,Classroom,Center,Pushing
Violence/Classroom/Top/Hitting/Top12T10_Hitting_004.mp4,Violence,Classroom,Top,Hitting
PreViolence/Classroom/Center/CollarGrabbing/Center8T10_CollarGrabbing_011.mp4,PreViolence,Classroom,Center,CollarGrabbing
NonViolence/Classroom/Bottom/Bottom7T10_NonViolence_041.mp4,NonViolence,Classroom,Bottom,Bottom
Violence/Corridor/Top/Headlock/Top9T11_Headlock_027.mp4,Violence,Corridor,Top,Headlock
PreViolence/Classroom/Bottom/ViolatingPersonalSpace/Bottom12T10_RestrictingVictimMovement_004.mp4,PreViolence,Classroom,Bottom,ViolatingPersonalSpace
PreViolence/Corridor/Bottom/Pushing/Bottom9T11_Pushing_015.mp4,PreViolence,Corridor,Bottom,Pushing
Violence/Classroom/Center/Headlock/Center26T10_Headlock_002.mp4,Violence,Classroom,Center,Headlock
Violence/Classroom/Bottom/Hitting/Bottom26T10_Hitting_027.mp4,Violence,Classroom,Bottom,Hitting
NonViolence/Classroom/Top/Top26T10_NonViolence_015.mp4,NonViolence,Classroom,Top,Top
Violence/Corridor/Top/Kicking/Top9T11_Kicking_002.mp4,Violence,Corridor,Top,Kicking
NonViolence/Classroom/Center/Center8T10_NonViolence_015.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Center/CollarGrabbing/Center12T10_CollarGrabbing_016.mp4,PreViolence,Classroom,Center,CollarGrabbing
NonViolence/Classroom/Top/Top26T10_NonViolence_022.mp4,NonViolence,Classroom,Top,Top
NonViolence/Corridor/Top/Top16T11_NonViolence_003.mp4,NonViolence,Corridor,Top,Top
NonViolence/Corridor/Top/Top9T11_NonViolence_045.mp4,NonViolence,Corridor,Top,Top
NonViolence/Corridor/Top/Top16T11_NonViolence_023.mp4,NonViolence,Corridor,Top,Top
Violence/Classroom/Top/Strangling/Top26T10_Strangling_006.mp4,Violence,Classroom,Top,Strangling
NonViolence/Classroom/Center/Center7T10_NonViolence_035.mp4,NonViolence,Classroom,Center,Center
NonViolence/Classroom/Bottom/Bottom26T10_NonViolence_019.mp4,NonViolence,Classroom,Bottom,Bottom
PreViolence/Classroom/Bottom/ViolatingPersonalSpace/Bottom12T10_ViolatingPersonalSpace_001.mp4,PreViolence,Classroom,Bottom,ViolatingPersonalSpace
Violence/Corridor/Top/Kicking/Top16T11_Kicking_004.mp4,Violence,Corridor,Top,Kicking
PreViolence/Classroom/Bottom/StretchingArmsShoulders/Bottom12T10_StretchingArmsShoulders_016.mp4,PreViolence,Classroom,Bottom,StretchingArmsShoulders
Violence/Classroom/Top/Headlock/Top26T10_Headlock_009.mp4,Violence,Classroom,Top,Headlock
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_031.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Classroom/Top/Pointing/Top8T10_Pointing_005.mp4,PreViolence,Classroom,Top,Pointing
Violence/Classroom/Bottom/Headlock/Bottom12T10_Headlock_019.mp4,Violence,Classroom,Bottom,Headlock
PreViolence/Corridor/Top/KnuckleCracking/Top9T11_KnuckleCracking_006.mp4,PreViolence,Corridor,Top,KnuckleCracking
NonViolence/Classroom/Bottom/Bottom26T10_NonViolence_002.mp4,NonViolence,Classroom,Bottom,Bottom
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_130.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Classroom/Top/Strangling/Top26T10_Strangling_024.mp4,Violence,Classroom,Top,Strangling
PreViolence/Classroom/Bottom/PunchingOnesOwnHand/Bottom12T10_PunchingOnesOwnHand_021.mp4,PreViolence,Classroom,Bottom,PunchingOnesOwnHand
NonViolence/Classroom/Bottom/Bottom26T10_NonViolence_034.mp4,NonViolence,Classroom,Bottom,Bottom
NonViolence/Corridor/Top/Top16T11_NonViolence_096.mp4,NonViolence,Corridor,Top,Top
PreViolence/Corridor/Top/Pointing/Top9T11_Pointing_005.mp4,PreViolence,Corridor,Top,Pointing
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_096.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Classroom/Top/Hitting/Top26T10_Hitting_015.mp4,Violence,Classroom,Top,Hitting
Violence/Classroom/Bottom/Strangling/Bottom26T10_Strangling_016.mp4,Violence,Classroom,Bottom,Strangling
PreViolence/Classroom/Bottom/CollarGrabbing/Bottom8T10_CollarGrabbing_009.mp4,PreViolence,Classroom,Bottom,CollarGrabbing
Violence/Classroom/Top/Kicking/Top26T10_Kicking_007.mp4,Violence,Classroom,Top,Kicking
PreViolence/Classroom/Center/Pointing/Center8T10_Pointing_010.mov,PreViolence,Classroom,Center,Pointing
NonViolence/Classroom/Top/Top7T10_NonViolence_019.mp4,NonViolence,Classroom,Top,Top
Violence/Classroom/Top/Strangling/Top26T10_Strangling_022.mp4,Violence,Classroom,Top,Strangling
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_126.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Classroom/Top/KnuckleCracking/Top8T10_KnuckleCracking_005.mp4,PreViolence,Classroom,Top,KnuckleCracking
NonViolence/Classroom/Center/Center8T10_NonViolence_010.mp4,NonViolence,Classroom,Center,Center
PreViolence/Corridor/Bottom/CollarGrabbing/Bottom9T11_CollarGrabbing_004.mp4,PreViolence,Corridor,Bottom,CollarGrabbing
NonViolence/Classroom/Center/Center7T10_NonViolence_034.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Bottom/StretchingArmsShoulders/Bottom8T10_StretchingArmsShoulders_020.mp4,PreViolence,Classroom,Bottom,StretchingArmsShoulders
NonViolence/Corridor/Top/Top16T11_NonViolence_081.mp4,NonViolence,Corridor,Top,Top
PreViolence/Classroom/Center/StretchingArmsShoulders/Center12T10_StretchingArmsShoulders_011.mp4,PreViolence,Classroom,Center,StretchingArmsShoulders
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_018.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Corridor/Top/Top9T11_NonViolence_036.mp4,NonViolence,Corridor,Top,Top
Violence/Corridor/Top/Headlock/Top9T11_Headlock_018.mp4,Violence,Corridor,Top,Headlock
PreViolence/Classroom/Bottom/Pushing/Bottom8T10_Pushing_018.mp4,PreViolence,Classroom,Bottom,Pushing
Violence/Corridor/Top/Strangling/Top16T11_Strangling_001.mp4,Violence,Corridor,Top,Strangling
Violence/Classroom/Top/Hitting/Top26T10_Hitting_026.mp4,Violence,Classroom,Top,Hitting
PreViolence/Classroom/Top/CollarGrabbing/Top8T10_CollarGrabbing_009.mp4,PreViolence,Classroom,Top,CollarGrabbing
NonViolence/Classroom/Top/Top7T10_NonViolence_001.mp4,NonViolence,Classroom,Top,Top
Violence/Classroom/Top/Headlock/Top26T10_Headlock_027.mp4,Violence,Classroom,Top,Headlock
Violence/Classroom/Bottom/Hitting/Bottom26T10_Hitting_014.mp4,Violence,Classroom,Bottom,Hitting
Violence/Classroom/Top/Strangling/Top26T10_Strangling_040.mp4,Violence,Classroom,Top,Strangling
NonViolence/Corridor/Top/Top9T11_NonViolence_071.mp4,NonViolence,Corridor,Top,Top
NonViolence/Classroom/Center/Center8T10_NonViolence_013.mp4,NonViolence,Classroom,Center,Center
PreViolence/Corridor/Top/Pushing/Top9T11_Pushing_001.mp4,PreViolence,Corridor,Top,Pushing
PreViolence/Classroom/Center/PunchingOnesOwnHand/Center8T10_PunchingOnesOwnHand_002.mp4,PreViolence,Classroom,Center,PunchingOnesOwnHand
Violence/Classroom/Center/KneeStrike/Center26T10_KneeStrike_008.mp4,Violence,Classroom,Center,KneeStrike
Violence/Corridor/Bottom/Kicking/Bottom16T11_Kicking_025.mp4,Violence,Corridor,Bottom,Kicking
Violence/Classroom/Center/Headlock/Center26T10_Headlock_020.mp4,Violence,Classroom,Center,Headlock
PreViolence/Classroom/Bottom/ViolatingPersonalSpace/Bottom12T10_RestrictingVictimMovement_012.mp4,PreViolence,Classroom,Bottom,ViolatingPersonalSpace
Violence/Classroom/Top/Headlock/Top26T10_Headlock_003.mp4,Violence,Classroom,Top,Headlock
NonViolence/Corridor/Top/Top16T11_NonViolence_024.mp4,NonViolence,Corridor,Top,Top
Violence/Corridor/Bottom/Strangling/Bottom9T11_Strangling_006.mp4,Violence,Corridor,Bottom,Strangling
NonViolence/Classroom/Top/Top26T10_NonViolence_020.mp4,NonViolence,Classroom,Top,Top
PreViolence/Classroom/Bottom/Pointing/Bottom8T10_Pointing_011.mp4,PreViolence,Classroom,Bottom,Pointing
PreViolence/Classroom/Center/CollarGrabbing/Center8T10_CollarGrabbing_001.mp4,PreViolence,Classroom,Center,CollarGrabbing
PreViolence/Corridor/Top/CollarGrabbing/Top9T11_CollarGrabbing_001.mp4,PreViolence,Corridor,Top,CollarGrabbing
Violence/Classroom/Bottom/Strangling/Bottom26T10_Strangling_015.mp4,Violence,Classroom,Bottom,Strangling
PreViolence/Classroom/Bottom/StretchingArmsShoulders/Bottom8T10_StretchingArmsShoulders_001.mp4,PreViolence,Classroom,Bottom,StretchingArmsShoulders
Violence/Corridor/Bottom/Strangling/Bottom9T11_Strangling_005.mp4,Violence,Corridor,Bottom,Strangling
Violence/Classroom/Bottom/Headlock/Bottom26T10_Headlock_018.mp4,Violence,Classroom,Bottom,Headlock
PreViolence/Classroom/Center/PunchingOnesOwnHand/Center8T10_PunchingOnesOwnHand_013.mp4,PreViolence,Classroom,Center,PunchingOnesOwnHand
PreViolence/Classroom/Center/PunchingOnesOwnHand/Center12T10_PunchingOnesOwnHand_011.mp4,PreViolence,Classroom,Center,PunchingOnesOwnHand
Violence/Classroom/Bottom/Strangling/Bottom26T10_Strangling_002.mp4,Violence,Classroom,Bottom,Strangling
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_056.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Classroom/Center/PunchingOnesOwnHand/Center12T10_PunchingOnesOwnHand_020.mp4,PreViolence,Classroom,Center,PunchingOnesOwnHand
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_089.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Classroom/Top/Top26T10_NonViolence_037.mp4,NonViolence,Classroom,Top,Top
Violence/Classroom/Top/Hitting/Top26T10_Hitting_033.mp4,Violence,Classroom,Top,Hitting
NonViolence/Corridor/Top/Top16T11_NonViolence_020.mp4,NonViolence,Corridor,Top,Top
NonViolence/Classroom/Center/Center7T10_NonViolence_041.mp4,NonViolence,Classroom,Center,Center
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_029.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_002.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Classroom/Top/ViolatingPersonalSpace/Top12T10_RestrictingVictimMovement_026.mp4,PreViolence,Classroom,Top,ViolatingPersonalSpace
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_097.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Corridor/Top/Pushing/Top9T11_Pushing_014.mp4,PreViolence,Corridor,Top,Pushing
Violence/Classroom/Bottom/Strangling/Bottom12T10_Strangling_009.mp4,Violence,Classroom,Bottom,Strangling
PreViolence/Classroom/Bottom/StretchingArmsShoulders/Bottom8T10_StretchingArmsShoulders_018.mp4,PreViolence,Classroom,Bottom,StretchingArmsShoulders
Violence/Classroom/Bottom/Hitting/Bottom26T10_Hitting_015.mp4,Violence,Classroom,Bottom,Hitting
NonViolence/Corridor/Top/Top16T11_NonViolence_026.mp4,NonViolence,Corridor,Top,Top
Violence/Corridor/Bottom/PhysicalStruggle/Bottom16T11_PhysicalStruggle_027.mp4,Violence,Corridor,Bottom,PhysicalStruggle
Violence/Classroom/Bottom/Headlock/Bottom12T10_Headlock_014.mp4,Violence,Classroom,Bottom,Headlock
Violence/Corridor/Bottom/Hitting/Bottom9T11_Hitting_010.mp4,Violence,Corridor,Bottom,Hitting
PreViolence/Classroom/Center/Pointing/Center12T10_Pointing_002.mp4,PreViolence,Classroom,Center,Pointing
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_019.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_098.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_028.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Corridor/Bottom/Strangling/Bottom9T11_Strangling_021.mp4,Violence,Corridor,Bottom,Strangling
Violence/Classroom/Top/Hitting/Top12T10_Hitting_006.mp4,Violence,Classroom,Top,Hitting
NonViolence/Classroom/Bottom/Bottom12T10_NonViolence_013.mp4,NonViolence,Classroom,Bottom,Bottom
Violence/Classroom/Top/StrikingWithObject/Top12T10_StrikingWithObject_006.mp4,Violence,Classroom,Top,StrikingWithObject
